user_id,item_list,item_values
1167,11212 12016 13931 6267 19654 8175 11500 12758 13585 13600,"[4.276540235012084, 4.223999381907204, 4.1669812523507535, 4.164450239048239, 4.1230605748979325, 4.10034874519546, 4.084231405523169, 4.08211388845036, 4.064625444709548, 4.05932836952668]"
1168,1671 9404 21926 11212 11500 12032 17209 6874 13600 8175,"[4.130613774257015, 4.115741534560444, 4.106188926015859, 4.089100146607772, 4.061522537794976, 4.050048348263491, 4.022070343642182, 4.012590504738947, 3.995906535426191, 3.98738734860408]"
1169,21699 1671 18935 6339 19654 13600 12016 13607 11212 11500,"[5.94950415727206, 5.899358167251036, 5.898333192923144, 5.873443608384327, 5.872767203428209, 5.862710685835673, 5.8503482050509845, 5.846840155113189, 5.807950593947603, 5.803864024869015]"
1170,19654 18935 12016 21699 11212 13607 1130 8175 11337 6267,"[4.05348953748789, 4.041589519374776, 4.026087984837503, 4.023369843489108, 4.01722965611053, 4.012854441949212, 4.004052953088303, 3.9979088348988214, 3.988757679698542, 3.98291362998344]"
1171,12016 11337 19654 21699 15926 21290 6267 18935 6339 14827,"[3.9677415523001396, 3.9471733774551607, 3.9167391053514726, 3.8831118119313492, 3.8296320009453084, 3.8138286237762475, 3.8040264730694475, 3.759615719662131, 3.746827782160445, 3.7121032209753713]"
1172,18039 11500 11337 12016 2795 13871 18935 21699 13607 14827,"[4.5128941123081425, 4.461769154100789, 4.447116180220727, 4.442616218962982, 4.442354860143609, 4.392622889473706, 4.390886008335714, 4.381913241296541, 4.352268922832119, 4.344729140654798]"
1173,8175 11500 6339 21926 12016 18935 12176 13607 1671 17656,"[4.449082793143103, 4.433577004108633, 4.422925405354643, 4.418436911060555, 4.340979955251997, 4.32382573152681, 4.318932186823915, 4.314860429541364, 4.304850893580811, 4.303000855331755]"
1174,17311 7921 19654 13585 18221 15500 8266 9267 11212 1671,"[4.769612700399705, 4.766752960908095, 4.753611101980847, 4.720923327337467, 4.712165834852477, 4.706721108604703, 4.692106443208246, 4.6888452002741206, 4.6712053750083635, 4.6625796494015495]"
1175,18039 10297 13600 10749 7921 15500 20027 16763 18942 7735,"[3.4861443637636174, 3.4364216668693444, 3.3960974042333403, 3.332380525324893, 3.3163844116892367, 3.3032802533962053, 3.3000646963535307, 3.28269748372235, 3.272928920675492, 3.2644214943195906]"
1176,18935 12032 16763 12917 4970 16228 17261 10025 21992 20608,"[3.046853322699358, 3.02072287544528, 3.016815002417132, 2.9880573842083686, 2.987911311199433, 2.979082919355908, 2.9671139338771675, 2.952237443480028, 2.928236938426837, 2.9277175529535797]"
1177,8175 21699 16763 15500 13600 6131 4138 18942 20027 21992,"[4.607808313326667, 4.574141013715923, 4.569953864675665, 4.559545104619784, 4.555196690503463, 4.553693172762637, 4.551244705031281, 4.523983005576529, 4.513114109746477, 4.506679187507684]"
1178,18935 11500 21699 6339 12032 1130 12176 21779 11212 1671,"[3.883855905178427, 3.8390983737108906, 3.734194480577386, 3.729106674089107, 3.7046457049333936, 3.6816735188604994, 3.6637608874154046, 3.6501442992383346, 3.645430349267131, 3.63791121168186]"
1179,8266 13607 12802 18935 2424 6339 19654 21699 14935 22178,"[4.0320868120113555, 4.022848068951144, 3.9702231053244996, 3.938367535449792, 3.9348731768090013, 3.9118895873390054, 3.9069002666723716, 3.9055540780172198, 3.895326466267534, 3.8768307426092288]"
1180,21699 21926 12016 8175 10895 6339 13729 16763 9404 11500,"[4.728747095655709, 4.593865934790789, 4.5904688016139055, 4.578849750568745, 4.574624556195021, 4.572122848037619, 4.566104278750682, 4.509355815386598, 4.50800868817713, 4.485849238101357]"
1181,19654 12016 6267 20402 18935 15926 16417 17570 10195 8016,"[4.589681879167272, 4.5837707511042, 4.557637561071391, 4.530717118498756, 4.530496864124675, 4.508802248440616, 4.465693495214884, 4.460443983880261, 4.431564394749139, 4.411090511731402]"
1182,21699 12016 6267 11500 8175 13600 15500 20027 11212 19654,"[5.507610301521915, 5.481396197602425, 5.453543430744217, 5.448228737500309, 5.423448971752392, 5.415134170387093, 5.374297693880721, 5.369313823920642, 5.359922226526339, 5.339486991744069]"
1183,21926 12016 18039 8175 6267 11500 10297 13600 4259 11212,"[4.4047130997701345, 4.396033320837502, 4.309008027372047, 4.2981294634982605, 4.28868247720136, 4.26249171604056, 4.2357972505944, 4.21782535081268, 4.190677588869311, 4.1846365240865335]"
1184,10195 1961 6022 4221 21699 8266 19564 15500 18935 20027,"[4.111843692256031, 3.9478784730543737, 3.942195249125539, 3.930011707227169, 3.909589257126253, 3.905499257557327, 3.902929478510316, 3.8895440085885227, 3.884264197952112, 3.875100182741667]"
1185,12016 21699 8446 6267 8175 1130 11212 11500 15500 13600,"[4.46562799447754, 4.458435715120913, 4.430811908237002, 4.4067915335241885, 4.378994391676603, 4.374104358766275, 4.349489251400309, 4.333451951548323, 4.294954463897162, 4.278242160779633]"
1186,12032 21644 15500 17127 10025 20036 12483 10749 7780 16600,"[3.0286432865061763, 3.0054738168215662, 2.9887248748016866, 2.959966442057225, 2.937686533030745, 2.9341014509680825, 2.9178336466228756, 2.916797491802793, 2.90571230695536, 2.9056355881527205]"
1187,15500 13600 17631 12648 18940 10058 11212 6840 4138 20402,"[4.263237531822724, 4.205465668581157, 4.1159952130896285, 4.111177284194052, 4.102768945895435, 4.094940921940486, 4.093894285593793, 4.093117357170653, 4.092003662226504, 4.079888311082455]"
1188,6339 21699 18935 11500 13607 8175 9404 13729 1671 8446,"[5.165787193649106, 5.163258514707332, 5.077250676404945, 4.985572429561348, 4.942711179896463, 4.888723448198225, 4.8690826377880265, 4.8599512171004084, 4.835696476270089, 4.826214736994131]"
1189,18039 20027 13600 7921 19564 21699 5793 15500 20523 10749,"[3.8938232561680417, 3.886275312860289, 3.837105027810323, 3.810034567959992, 3.8059167628782773, 3.8026088885466485, 3.786488150743696, 3.76614794315859, 3.7434764284502826, 3.7429924053400305]"
1190,11500 21699 12016 11212 18935 15500 6267 13600 19654 18719,"[5.273056940613696, 5.207459570429577, 5.193496239194797, 5.180071154515843, 5.069146890938363, 5.062901872609252, 5.0459639516061845, 5.038590482890128, 5.030664819201212, 5.024341728326753]"
1191,12016 6267 19654 20402 10082 11337 15926 21699 13600 13931,"[4.356214846016039, 4.231485444089333, 4.159006610814147, 4.142720106840067, 4.092768497167425, 4.085660043249107, 4.080356705870397, 4.07940808063089, 4.064657706730259, 4.035758180549349]"
1192,11500 6339 12016 21926 19654 21699 18935 11337 8175 13607,"[4.688788003936599, 4.667321039544203, 4.625288398314785, 4.584227366329447, 4.567976999364002, 4.565593298801602, 4.561804461022324, 4.546391136079823, 4.524293984942135, 4.519618708700117]"
1193,12016 18039 11500 10297 6267 18719 13600 21699 11337 7595,"[3.2840054887654633, 3.2580150187114594, 3.217488159781059, 3.2079381974954257, 3.1196222636782394, 3.1035131149643242, 3.0923560075587333, 3.0817311615155636, 3.064437340614933, 3.0579671833995503]"
1194,18935 8544 11500 21779 11212 6880 15500 12032 1671 20402,"[3.528896802633283, 3.443771119970151, 3.4409138955998304, 3.4257050334720742, 3.4186092723265684, 3.4107627921936974, 3.389121518586179, 3.3643408578299034, 3.325394718406404, 3.323672928791767]"
1195,15500 18940 21992 6840 21699 19327 12648 8913 13600 10058,"[4.493530206953647, 4.429028282088137, 4.387901563972917, 4.350495509872217, 4.347669001814924, 4.332260341083343, 4.323418034869483, 4.31797356093786, 4.296711013401567, 4.294103052573525]"
1196,6267 19654 12016 12758 8175 13871 13607 13585 18221 11337,"[4.796214970295703, 4.781367988159207, 4.773550549415811, 4.666086683588867, 4.6437158910920395, 4.624094390942771, 4.6007504636412095, 4.592530937098532, 4.589549046346234, 4.588290774114817]"
1197,11500 8446 21699 12016 14827 11337 11212 8175 10617 21926,"[3.97926571392493, 3.9319558701246913, 3.920659793532462, 3.9035810492635115, 3.847035099550099, 3.801601098959728, 3.796540534233191, 3.7795813001714325, 3.776858230596239, 3.7400764135333366]"
1198,13607 9404 6339 1671 4894 2424 2795 17209 18935 11500,"[4.499771285143521, 4.3864739129816614, 4.37561003023428, 4.3727528371813476, 4.367683432873034, 4.3637977861723805, 4.33227304633243, 4.318673080959571, 4.313834677940387, 4.287491178408939]"
1199,6840 16763 12032 9440 15500 12483 9404 8175 7657 20402,"[3.6513523187483106, 3.6286598139863155, 3.622389364423819, 3.620448502743399, 3.6089562559981023, 3.574761316641776, 3.5468645725348287, 3.546615412157981, 3.5408558013917637, 3.538192662765189]"
1200,21926 6339 13607 21699 12443 6957 22162 19654 12016 2424,"[3.7605262330941978, 3.732456822153279, 3.6784347280424003, 3.660808279042216, 3.64286052744452, 3.6396618281462967, 3.635125829779911, 3.6113224959702657, 3.59622549426549, 3.589730368460332]"
1201,12016 6267 21699 7921 8175 6131 13600 18039 4138 1130,"[5.224960048456237, 5.222323091919208, 5.118158995076883, 5.113811573389584, 5.107586348489769, 5.099688996163304, 5.09470946003611, 5.064102556150986, 5.041376873725582, 5.034662728640344]"
1202,12016 6267 19574 15926 18428 19654 1966 15500 21699 8016,"[4.195886061559527, 4.143122141379265, 4.13914003640256, 4.108493102567373, 4.10587903055241, 4.076059087081949, 4.058654468946322, 4.046970783326337, 4.046946974409777, 4.042716276296561]"
1203,7921 19654 6267 13600 18039 18221 12016 6168 13585 17311,"[4.0541618645195685, 3.951260604211993, 3.9401812227907547, 3.887361614321556, 3.8787210015660647, 3.877218771552455, 3.864568245609304, 3.8588564855707252, 3.8474135470630713, 3.8382666717236726]"
1204,11212 8175 15500 21699 12052 15092 19327 13600 13729 13261,"[4.867227962795756, 4.854959098458137, 4.826669970040443, 4.826392709185442, 4.819541028629076, 4.810259143175523, 4.800576223170608, 4.790988926319838, 4.789405608126308, 4.776357274466745]"
1205,12032 21926 9404 7657 20402 7128 1671 10025 20667 13600,"[3.5020714491215785, 3.4132341486768856, 3.3874345973727835, 3.365542248693634, 3.332674068303871, 3.3226990559482688, 3.3226425886880726, 3.3045626926997365, 3.2922484108315, 3.287897472625]"
1206,7921 18039 10297 13600 19327 18940 4647 12016 21699 5793,"[3.0091543219714763, 2.988714191830356, 2.9519027465177796, 2.944130278187629, 2.935910998916428, 2.9283260358807865, 2.9109954531035314, 2.909827816638816, 2.8973253561056005, 2.883840685957245]"
1207,21699 4944 12016 9440 14827 17033 6339 11500 20402 14194,"[4.243139884268474, 4.198894409039357, 4.189896400917986, 4.161011600893959, 4.1490840762211985, 4.118926689789515, 4.111900347772928, 4.110384743961709, 4.071956293446668, 4.0543713766903995]"
1208,11500 17209 11212 6260 21699 9404 19564 8073 20027 4884,"[3.7736625870407723, 3.749744763295431, 3.699918705606702, 3.6940691421606, 3.6871155235642146, 3.6656192833698205, 3.648583586576626, 3.644503294844197, 3.6365028596345588, 3.6174218078821045]"
1209,6339 21699 11500 18935 8446 14827 13607 12176 11337 3482,"[3.8315620620980364, 3.721149309989805, 3.7204571614162507, 3.702997702367654, 3.6957441559089834, 3.6523094194249075, 3.620345566784771, 3.598141952328792, 3.575334977474804, 3.571184994355869]"
1210,10025 20027 12032 15500 18935 8175 13600 11500 1671 12176,"[4.200086923611835, 4.181635628136948, 4.152020713819169, 4.148885307477733, 4.127573512573804, 4.1258954535419585, 4.075797210865542, 4.0635908755765096, 4.05537065334468, 4.054813694988194]"
1211,11212 11500 19327 21699 8175 14827 10617 13931 12016 17209,"[3.9260927139351884, 3.8569544135393046, 3.7424328174712, 3.712703187526329, 3.691583836300785, 3.6789545106313923, 3.677665952315582, 3.6338117337951945, 3.6283516196475105, 3.621130954146591]"
1212,11212 15092 19654 12016 17033 13931 4944 17311 8266 6022,"[5.239288188592055, 5.152202786422864, 5.1278266858427415, 5.121495284736663, 5.098751486263759, 5.097985240445206, 5.075014489389414, 5.059330337143301, 5.038912328957369, 5.029039227716011]"
1213,18039 10297 12016 1166 19564 11500 21699 18793 5793 8560,"[4.085660861056062, 4.075500839998302, 4.0549662580205545, 3.994506360316089, 3.965555753042892, 3.959027232926085, 3.953551431305562, 3.9422655446146937, 3.906989798955411, 3.899645874949509]"
1214,19654 17311 8266 12016 21699 2424 10195 9267 6339 6022,"[3.684544927063832, 3.661744876032638, 3.639838796003565, 3.5945037244057065, 3.589839025879028, 3.5786930604504095, 3.5766235127443937, 3.5720294201576266, 3.5699179532776597, 3.5606094240042667]"
1215,21699 15500 13729 13600 9404 16763 15926 11500 21926 6840,"[4.719133932612638, 4.659571440885755, 4.643963812323178, 4.616859650485052, 4.616361815635313, 4.6115030688759635, 4.607845749577734, 4.58727390573864, 4.584430660116883, 4.582836059462294]"
1216,6339 21926 13607 21699 9404 10895 8175 22162 4894 11500,"[3.3535814211966946, 3.3421796723174784, 3.334704617733975, 3.308195194664886, 3.2961071932989805, 3.227414584468233, 3.2268316024228545, 3.2220936042705084, 3.214928303516812, 3.2001590712236476]"
1217,8175 20027 11500 11212 21699 15500 21926 1130 18935 8041,"[4.749442488905157, 4.709485106762022, 4.599645345384718, 4.583616368742319, 4.562608406394234, 4.535417828344361, 4.50757729512127, 4.493357554067835, 4.481589531844695, 4.478277247455813]"
1218,12016 6267 8175 8446 21699 7574 11500 21926 17076 19654,"[4.9775218165664015, 4.908250734017285, 4.876539157654309, 4.8133394890913355, 4.766794878879269, 4.766124731643331, 4.7450771217788255, 4.732823342139093, 4.730344360378967, 4.695669635641989]"
1219,20027 15500 21699 7128 16763 18911 13600 13729 6267 8175,"[4.437202390683681, 4.41443424937209, 4.373250661657107, 4.346450169463444, 4.334798312459021, 4.3281169346523845, 4.3256641891537075, 4.321202908925853, 4.26773846302411, 4.250616201886457]"
1220,18039 12016 10297 13600 6267 6168 11500 21699 19654 9404,"[4.8845161415956495, 4.759788502491077, 4.701857784448084, 4.669250828557941, 4.619574798612777, 4.607776803524185, 4.600675334865761, 4.5706212356331255, 4.528313266680447, 4.502524297146327]"
1221,9404 21926 17209 1671 8175 12032 11212 13600 20027 17656,"[3.6374879588101665, 3.634458883294728, 3.5321438387969546, 3.524909394965715, 3.4953800902813112, 3.4868071800754254, 3.477327769805729, 3.4761932853391495, 3.4697191525265967, 3.453489110337229]"
1222,21699 19564 12016 19327 13729 15102 11500 11212 15500 6022,"[3.997388272269134, 3.8238248237387635, 3.7848180003873697, 3.7783212578892527, 3.7585815480117963, 3.7446364674238146, 3.7442202924615255, 3.7346225154739097, 3.7270456131672085, 3.7113308365447293]"
1223,18039 10749 10297 18935 7921 15500 17570 11500 13600 11212,"[3.9621107249401186, 3.947786477380608, 3.9353884344227565, 3.9309837544793296, 3.9192724366031038, 3.905813486024477, 3.9045557191577225, 3.8971778472468332, 3.8723955024921755, 3.8265188067642604]"
1224,15500 19574 13600 6022 12016 21699 11920 18039 10749 6267,"[5.274791262669828, 5.271501012880273, 5.2396054017903015, 5.236646435304221, 5.223114425411876, 5.184514057557905, 5.183636954855583, 5.182645431578431, 5.178527115805905, 5.1694189880590775]"
1225,18935 20402 1671 17261 13607 11212 8544 10136 9492 11412,"[3.6183431504532058, 3.572583028821714, 3.5532914224357106, 3.5021661304935807, 3.4823894070778136, 3.474546327080148, 3.4637065704463885, 3.452583083080123, 3.4057966862051, 3.399736530082733]"
1226,12688 19327 22299 15500 21699 1130 9823 20027 18940 4884,"[3.745319678556344, 3.7359763286997536, 3.704614761865598, 3.6948465004276665, 3.690447399320013, 3.6734503497065165, 3.664875562075047, 3.648957239819402, 3.6313616191824276, 3.6156863929259377]"
1227,16763 9404 18661 7128 12032 11689 5319 6840 5482 20608,"[3.8186406281993253, 3.692168125844476, 3.6579965683887026, 3.6548651747370844, 3.6536598784495635, 3.6345263841594306, 3.6306851788403303, 3.622977997773664, 3.619128090115384, 3.6083857603588028]"
1228,21699 18935 1130 21992 19654 17717 14827 13607 6339 12016,"[3.7719650824955293, 3.7489707496382763, 3.7084841880390407, 3.65331139312185, 3.649661002206632, 3.6379755843263784, 3.619253943782624, 3.6186405035139257, 3.6095244133914663, 3.6090066544863584]"
1229,9404 2795 18039 21699 6339 13184 13607 11689 11500 21926,"[4.328234643513783, 4.285673594030631, 4.2210657751359255, 4.214803754955219, 4.212147273366755, 4.204308933095547, 4.176631430431349, 4.163110851994129, 4.124889820574356, 4.1198545308508105]"
1230,18039 12016 10297 6267 6168 13600 11500 10749 18719 19654,"[5.437617675616109, 5.373717890506634, 5.339755831606797, 5.245610073022642, 5.243529685659873, 5.241757688734371, 5.199561674259556, 5.174704403292859, 5.132419809473469, 5.13097241310552]"
1231,17125 7921 10082 14821 17570 17838 18039 21779 10297 15500,"[3.52348147113889, 3.482912412810444, 3.4756179673860004, 3.4431567152558475, 3.4428966566653947, 3.436734169739398, 3.434243552221745, 3.427989987086346, 3.42180727701975, 3.4188793686250474]"
1232,12016 11500 21699 11212 14827 13931 19654 8175 6339 6267,"[5.398133680058204, 5.383480276373384, 5.369103785841578, 5.327089717710473, 5.227294072231951, 5.210489369707317, 5.19165971105584, 5.168564430141092, 5.156217491737427, 5.13188254164155]"
1233,8266 21699 19654 11212 4884 6022 11500 15500 20027 6267,"[5.66767496684422, 5.660773380986825, 5.657381090208714, 5.656404078048139, 5.638640846865466, 5.619531563773968, 5.608229782461979, 5.596709725972621, 5.582030760909937, 5.547127018844022]"
1234,6957 15238 13857 6339 21926 4259 21605 18039 17570 18935,"[4.478777508083568, 4.4218869584571925, 4.401132942798967, 4.395642959180991, 4.381700969136742, 4.375986464116619, 4.3350933123675, 4.335015629715772, 4.3284287426905825, 4.309858420678873]"
