user_id,item_list,item_values
1384,38 19 24 22 3 93 9 80 45 46,0.2002912387684183 0.18831219795515974 0.17206693885829902 0.14795780511019307 0.1448945836788642 0.13109419705272407 0.11434917712219839 0.1103417114359668 0.10892153044149173 0.1028667672265634
1385,41 55 58 76 22 3 33 48 65 103,0.5045946530627382 0.4250758680424159 0.3934970306211276 0.3278923030584719 0.2799742434240643 0.2389816734044163 0.22147881166313615 0.21059287768981486 0.1843565454817345 0.17867695519180737
1386,22 8 48 19 45 73 80 170 74 115,0.4859385256434061 0.4184919391832175 0.3767509213471194 0.3681650929714374 0.3244372836812556 0.2955117831894901 0.27859991643186377 0.2680853684139581 0.24275915398245299 0.2351506168338999
1387,11 47 50 9 35 111 56 10 124 104,0.9256785686551307 0.644104619101814 0.575092485768146 0.3903790321581238 0.2979191614850071 0.2287806281611529 0.22091240488468675 0.21107074573157758 0.20962347125649708 0.201726722397705
1388,19 65 45 103 8 73 40 41 39 80,0.3406271088833373 0.33499791999251444 0.3151549693156285 0.3134447172158195 0.3123821168442217 0.2964367349182944 0.293337818313663 0.293203686953223 0.28279880621192 0.27067809293093587
1389,22 20 66 60 48 33 6 34 65 19,0.11063474791634528 0.1106232726131265 0.08973133327077054 0.08650929796506512 0.08478565656756847 0.08283959792327049 0.08086848689465034 0.07886988006220651 0.07746722277138787 0.07328225391585817
1390,34 32 15 99 96 138 36 182 208 66,0.30994008388981414 0.2673232438322904 0.24509931211417313 0.24505415486498647 0.20182043697813176 0.1990136612735486 0.17779547959033404 0.17526313184696923 0.1593968096112554 0.14346199715786298
1391,39 55 3 15 10 112 18 36 68 143,0.71871939259515 0.627083779192615 0.45086120118886114 0.20455880789993916 0.1819562936328985 0.17814074190308676 0.17298971442537178 0.16417125875547542 0.15585956471942017 0.14245803663848491
1392,11 34 17 15 28 32 6 99 27 47,0.020015444890768744 0.017804811901796194 0.017588253779735306 0.016644710057409435 0.015912951828017403 0.015124758695482167 0.014540572509999166 0.014482855056105646 0.013943332117056196 0.013920995049994358
1393,17 28 27 47 5 50 37 9 145 136,0.1870726196857796 0.1692426478777261 0.1483130837642442 0.14805581267890944 0.1442292219426128 0.13219573735516654 0.1220944639446345 0.09536377284384777 0.08662433633491612 0.07382587724019338
1395,6 87 106 51 202 14 72 183 105 108,0.05983463594733974 0.03602531449674633 0.035291713244245695 0.03417632903100317 0.032071917431150516 0.03136194296686713 0.030969659707890364 0.030583765386834057 0.029868550846189702 0.0292790747634244
1396,7 6 88 87 51 106 14 202 108 105,0.0069092800137819125 0.006505458588262504 0.004981338920209261 0.004200230779903015 0.0040032851754376875 0.0039460024929250555 0.0033935088448860673 0.0033893675197009324 0.003327409592037334 0.0033047850955686344
1397,20 48 33 65 103 19 45 73 80 170,0.053654045659220086 0.044378515638436235 0.043068422887977104 0.04038811165972865 0.037809285457494915 0.03721777291463668 0.036758468220032425 0.03615092798943233 0.03320826044915057 0.0330317661355951
1398,8 20 44 16 25 3 33 6 48 14,0.3657263750922372 0.1776121655022218 0.17153460173843385 0.1595424951991043 0.14984928463680047 0.14868752914842157 0.1453633815603704 0.14005996777157936 0.12494336572221804 0.11912284046038553
1399,22 20 48 33 65 19 103 45 73 170,0.101158614354847 0.09288519214781961 0.07607357852092467 0.07398542868808634 0.06965469894095458 0.06546293749807774 0.0647363390726814 0.06422787981303442 0.06204277694399903 0.05884906256627792
1400,20 48 33 65 19 103 45 73 170 95,0.08257536432749894 0.06913652475696463 0.06739127708308705 0.062055789347962145 0.059326641920837066 0.05808781096699021 0.057967847603693994 0.05625219923805426 0.05079601669963479 0.046893724455309906
1401,7 15 34 36 32 99 94 112 3 10,0.008307752480805067 0.0028063902971530255 0.0022909223464555517 0.002154063555164486 0.0021439676542593083 0.0018361008675200402 0.0017720407004839175 0.0016889883177764122 0.0016591986945694685 0.001658938182081179
1402,1 6 4 22 19 11 20 14 17 24,0.04251049322701012 0.0187035160525417 0.01619101337889683 0.014033338559647265 0.013642671036623973 0.013115804517683658 0.012463046819000657 0.012456739070041021 0.011952992001564933 0.010856167045172754
1404,6 88 14 87 106 51 22 26 202 84,0.0007682109031914216 0.0005811182062193179 0.0005209225799970202 0.0004590016286504745 0.00045421576421881855 0.000432822002601438 0.0004219756272181348 0.0004191011971150361 0.0004049011047478986 0.00040359714022952705
1405,4 20 22 48 33 19 65 8 45 103,0.05078530252732176 0.042211437742323256 0.04215534545185259 0.03308667530776908 0.032655287751282236 0.03042780483107968 0.029380353027243893 0.028529109952035243 0.027577690022017036 0.027058206070927324
1406,4 8 6 88 72 25 16 51 87 14,0.14678495457459093 0.08328233508346947 0.05966524046553481 0.04210085523867466 0.03936944276949402 0.03535414287603002 0.03515135777955234 0.03301816581782494 0.032906368689395615 0.03238855511443731
1407,139 11 6 9 133 171 17 28 146 261,0.0158049672942218 0.01494153942246228 0.014727984260929444 0.013842133670192271 0.013597713094416795 0.0132626118075832 0.013246118823446987 0.011878670310037823 0.011607792850653524 0.011601637598079688
1408,22 20 1 65 103 73 80 116 170 95,0.6856452929078968 0.6261310939860079 0.5572328759179077 0.4650411574988204 0.43245365004083436 0.416695811441673 0.39823617679614826 0.3778909772749651 0.3777633339543951 0.347487436138415
1409,22 20 33 19 45 80 26 95 83 134,1.2206673772249612 1.1299978497792051 0.900264806503865 0.8609350869617922 0.7793079145518919 0.7071211356293273 0.6384057302834396 0.6281986964645438 0.5844529625348913 0.5839515199718031
1410,8 6 38 24 44 16 93 19 3 25,0.3541248468400329 0.25491509769314546 0.18629898375674386 0.1588442058716287 0.14993107315052212 0.13833685679018923 0.12118705308288262 0.11956121896799281 0.11775674644423753 0.10201199254819153
1411,8 6 44 38 24 16 19 25 14 3,0.41546969487422925 0.29364406088387646 0.19281561681336648 0.1666104914810964 0.16625400802618143 0.16376469599790025 0.1372597733932963 0.13700906447123343 0.13172902856248717 0.12752474944561662
1413,8 20 3 19 9 22 5 17 33 28,0.6634206266728665 0.22993502100164306 0.22183876346833276 0.2191800545450215 0.19092555867693622 0.18992671724862636 0.1849971839403413 0.17436826967350938 0.16255814504349 0.15759026815335436
1414,6 139 9 133 171 146 88 14 165 261,0.046387527376544405 0.04342370852964508 0.037821935370424574 0.037022943381195356 0.03511632742607221 0.03370870034154372 0.0328952532596526 0.03277094180455299 0.032236374153250105 0.031031921883195084
1415,4 16 25 1 6 3 52 19 67 72,0.5491755381101218 0.11635016704371488 0.08706480200695203 0.06622588733471949 0.060977896997808485 0.05893065265722651 0.04920424930300681 0.04861209434607398 0.04611478968386974 0.04591458663458086
1416,31 40 41 39 55 58 76 3 7 5,0.000467099082630453 0.00044883729004827565 0.00044842774733514027 0.0004326432200254862 0.00037751503442427493 0.0003506610221632037 0.0002934560299570567 0.00022792483901791686 0.00016212109456760563 9.42903163986949e-05
1418,112 18 30 10 68 6 54 15 78 36,0.15589049065365138 0.1212299813264024 0.1164341701344216 0.10690834153552474 0.10544062351709159 0.10410816659644002 0.09654698023698992 0.09124107810920265 0.08531260882772602 0.0827160167912512
1419,44 38 16 24 3 25 19 93 14 15,0.24289520676717705 0.23087699084542318 0.2286649739547978 0.20941652100263067 0.18588224735666117 0.1696201078831225 0.1546578470095083 0.15101398703550245 0.12989488163629676 0.11851026237256904
1420,4 8 6 7 31 11 41 40 39 15,0.12003052362823541 0.07179234022746946 0.06460748376340439 0.05737684203128115 0.05184576085651049 0.050012937670758886 0.04971694872937878 0.049695056550441576 0.0479891667203338 0.04574340462899497
1421,34 15 32 99 6 88 94 51 96 138,0.002202001124590754 0.0018590903902759232 0.0018383876111041824 0.0017947069034249209 0.001735317281656093 0.0017282287817186708 0.0016800545948669168 0.0013988469601179498 0.001387265734112094 0.001368046348273204
1422,6 7 15 34 1 3 99 94 36 88,0.27881184329426917 0.2093184174814594 0.20755697554545127 0.2017706613099666 0.1893206496596322 0.18743875022320253 0.16350082264111504 0.1547272850360259 0.14469987683711283 0.1383575121218146
1423,139 133 171 261 165 254 292 316 318 388,0.12628863691928235 0.10562485997432206 0.10483557111927368 0.09290645861176358 0.08801051964316903 0.08429905885114054 0.07939279960553992 0.07933962749130521 0.07893183683894588 0.07377644019148616
1424,11 2 17 28 5 27 47 50 42 35,0.06519458639646454 0.06207065989393435 0.05728623996662505 0.05179876156486077 0.048083005508707394 0.045423140094165725 0.04531683064758418 0.04049349144880119 0.04012627434804446 0.0400028631380284
1426,7 6 87 51 106 202 108 105 114 72,0.11660420705855576 0.07225848561064584 0.050654142872986564 0.04922194401074081 0.046248074303195545 0.040031397322747776 0.039882868057093034 0.039475183551172084 0.03870645346935925 0.03834852094553721
1427,34 15 99 94 138 36 66 324 3 344,0.22684162765517063 0.1830381022125221 0.1793314420156272 0.17733466530958442 0.14745845984964723 0.12801208395568864 0.10736256628228204 0.0947433530413138 0.09301524911541263 0.09038462974237947
1429,4 44 16 25 3 52 75 67 19 72,0.3613250136012798 0.082291225701755 0.07589312682087891 0.05435113644959287 0.035441544718383663 0.03223687312956865 0.02664766708008529 0.025643274507460588 0.02542969780356493 0.02523382447843393
1431,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1432,11 17 28 9 5 27 47 6 50 42,0.03497080664836755 0.030783661125313513 0.027784114624656537 0.025701971151702092 0.02486486536921688 0.02438148780919388 0.024304864735915643 0.021889354839526514 0.021734262263168568 0.021559026097345096
1434,112 18 54 10 15 68 137 36 3 59,0.15636543229000538 0.12250647842773008 0.10167709027535066 0.09108057295282268 0.09101288214440538 0.08585009167085698 0.08540734233983185 0.0842599898861067 0.06971667939299298 0.06586493419857693
1435,6 93 24 188 14 46 3 85 19 15,0.3871545318209796 0.20326312905651536 0.17918687166605782 0.14128290486994985 0.10895034543594181 0.10182766982972546 0.101754229212588 0.08999861911913863 0.08916825142051914 0.08681559809258495
1436,7 11 17 28 5 27 47 50 42 37,0.242920808164956 0.15696381960973685 0.13772972993174254 0.12459490162061916 0.10996099344532909 0.10919043368263857 0.10899736390294246 0.0973187467986823 0.09462956551083862 0.09328673781569562
1438,34 15 32 99 94 96 138 36 182 7,0.029705680146225523 0.02613631272294885 0.025867217383363176 0.023741615386461048 0.02302986901449844 0.019359329465901673 0.018991339593642062 0.01853066738249327 0.016628397160403107 0.016468569317207925
1439,7 6 88 51 106 108 202 105 90 114,0.1258205238107409 0.06854893445531521 0.056116282453310684 0.04680063506751647 0.04454443090400307 0.038130823046121635 0.037622454382827755 0.037426856949710104 0.03722600136163654 0.0368160010907706
1440,4 16 6 25 72 26 14 3 88 67,0.6004057984637694 0.13094714855780795 0.1270198717111367 0.11532659722927237 0.09049914864928336 0.0812317749594028 0.07874527704173209 0.07235129540338657 0.07204653714755507 0.07095089938628181
1441,22 20 33 65 103 19 45 73 80 95,0.3838437768683822 0.3533474629062887 0.2835910160993087 0.2658848046149115 0.2489713792517474 0.243856502223583 0.2414757093801306 0.2379274889979562 0.21804321345016425 0.19419879205673837
1442,7 2 15 31 6 41 40 39 20 22,0.26693421317242977 0.10270673065357903 0.08912787763202216 0.08151909626073724 0.08076825253550603 0.07857300320121324 0.07812700130909123 0.07560425279605029 0.06948178912554852 0.06884225005547974
1443,11 17 28 27 47 5 50 42 37 145,0.09700486882896119 0.08542434130051466 0.07711614844029772 0.06764448973234727 0.06745882937947906 0.06735622965494877 0.060231777042998674 0.05915644519124787 0.055922731825325 0.039553548914898796
1444,7 1 11 15 17 28 32 5 27 47,0.19953652276981498 0.1489458293514838 0.13362498206890774 0.12442192716465056 0.11873523919331132 0.10586907229548097 0.10550741261537536 0.09944807813397304 0.09333311273211475 0.09257701601379605
1445,6 88 87 51 106 14 72 202 183 105,0.030134681405732 0.02378254518114583 0.018219590280206463 0.018095381121749046 0.017509393553511998 0.017235132591504616 0.016828456038579808 0.016689701002531483 0.01578345863184325 0.015392427396502421
1446,22 20 48 33 65 19 103 45 73 80,0.0294435760091271 0.026694921079019173 0.022166401484927416 0.0215782321474964 0.020085416206785812 0.019229738721719042 0.018804998828876873 0.018787044787662747 0.01807105425241704 0.01698682052154619
1447,20 33 22 48 19 9 112 45 3 14,0.1963433602073027 0.18877925612932941 0.18164955821436748 0.1759695881557796 0.16543022470723112 0.14107603323798004 0.13643867016401912 0.13447835851763287 0.13391182738793542 0.13345098993990287
1448,11 17 28 27 47 50 42 37 9 145,0.07745242489120446 0.06808654495670469 0.06160153088104148 0.05397811803657336 0.053889850190766454 0.048115866291426654 0.04673547115690482 0.04440180858013184 0.03268341660463639 0.03151846025526507
1449,32 15 96 138 36 182 208 66 324 60,0.29345812625554296 0.27861511353593316 0.22155333058393578 0.21847878682096547 0.19456765289930678 0.19239970395425468 0.17498060586945868 0.15859407762575164 0.14026823051823237 0.13491391404091355
1451,6 2 88 1 87 106 51 72 202 183,0.04829971933588576 0.04109203992992206 0.029352663302333354 0.026109104675003287 0.023032383140557795 0.02281493534684854 0.022591207197237395 0.020615128815064318 0.020540437292434353 0.01960927117636063
1452,17 27 5 50 37 14 9 3 145 24,0.47010018448019536 0.36401581113114473 0.360926041786446 0.31960679837538547 0.2981473220019474 0.24005153627401207 0.2233363877140374 0.21515223744368303 0.21073993467657878 0.19566014306459098
1453,34 7 15 32 99 94 96 138 182 208,0.05507608306870156 0.05269528662989058 0.049542791193799306 0.04853112268809306 0.043540880631452956 0.04305770872488354 0.03591798263011228 0.03536530308587128 0.031145250902695272 0.028324704428164853
1454,17 28 112 18 5 27 47 10 50 37,0.16727404181976596 0.15132503959122462 0.14861970514973882 0.13699976159711752 0.1337089304413345 0.13261467395803564 0.13238189420887034 0.12983029802681556 0.1181997604537486 0.11811456125003739
1455,32 99 15 96 138 182 36 208 66 324,0.1339746785999799 0.12280072210374005 0.12271860176261844 0.10114654449769636 0.09974069046799856 0.08783736271910934 0.0873291717069117 0.07988570654624531 0.07152396477018784 0.06403795798519961
1456,6 7 88 87 14 51 106 72 4 202,0.034323559693314465 0.03178260620752506 0.025746018461308046 0.02149251217616683 0.02073816718680473 0.020559901551130015 0.020438722624805068 0.018295752820784807 0.017812756417064275 0.01756215053702372
1457,8 11 28 5 27 47 50 42 37 16,0.3733267861417834 0.32033992017593693 0.2545339286598765 0.24146531489388173 0.22307018866243283 0.22266927829162958 0.1988124174285034 0.19356485744874483 0.18371775614655228 0.16045786989408037
1459,6 20 33 14 9 3 48 22 45 170,0.10269932227573136 0.08245260740765664 0.08122050602150639 0.07868762166078831 0.0757758265903581 0.07534215487810167 0.06622508309682526 0.054441028099162 0.054012650115487865 0.04309133723626151
1460,171 261 146 165 347 292 318 388 329 325,0.3419793154225466 0.3030659009688699 0.29583857230447685 0.2870948806506613 0.2693528556136931 0.2589835779844054 0.2574798732801924 0.24066274593552356 0.2335946787925395 0.23244122892721786
1461,139 133 146 261 165 254 347 318 350 269,0.032887104633952516 0.029516543421450728 0.025267728455210914 0.024040518221973374 0.02403415676808742 0.022179438016099205 0.021369218405960656 0.021160041367194838 0.02114476506999964 0.021019397901152422
1462,8 44 1 16 19 22 25 33 48 24,0.3779317757789997 0.17591652895911616 0.1731238373284339 0.15031750205334315 0.14740159378455597 0.14659218808105964 0.12740742028993063 0.12508822886790147 0.12145062277687266 0.11830887065315392
1463,20 33 48 19 6 45 14 9 80 65,0.17653671260128811 0.15791310033516912 0.14522155904584094 0.14438955351310973 0.12507376921227709 0.11821082231801373 0.11797829686378354 0.11634172734874083 0.10999406531302863 0.10896681528484044
1464,22 33 48 19 44 65 45 25 16 73,0.4264473288569614 0.3636994391244762 0.35965449506947145 0.3528644780423484 0.3436129053496716 0.29786589960922744 0.2952088808310968 0.284862699499387 0.28174993953576405 0.27418249814205947
